time,x_rel,y_rel,z_rel
22.65999,0.6771837,-0.2352566,-0.3663287
22.67999,0.6768435,-0.2349133,-0.3662018
22.69999,0.6765636,-0.2345489,-0.3661729
22.71999,0.6762176,-0.2341603,-0.3660874
22.73999,0.6759976,-0.2337824,-0.3660377
22.75999,0.675609,-0.2334186,-0.3659761
22.77999,0.6754901,-0.2330458,-0.3658575
22.79999,0.6750002,-0.2327053,-0.3659853
22.81999,0.6749793,-0.2322315,-0.3657363
22.83999,0.6746211,-0.2319428,-0.3659974
22.85999,0.6746278,-0.2314518,-0.3655243
22.87999,0.6745568,-0.2310699,-0.3654197
22.89999,0.6742035,-0.2307692,-0.3657085
22.91999,0.6741879,-0.2302691,-0.3652965
22.93999,0.6740416,-0.2299199,-0.3652249
22.95999,0.6738359,-0.229559,-0.3651668
22.97999,0.6736767,-0.2291756,-0.3651929
22.99999,0.6731772,-0.2288759,-0.3656287
23.01999,0.6733209,-0.2283801,-0.3652229
23.03999,0.6728026,-0.228135,-0.3656489
23.05999,0.6730139,-0.2276742,-0.3651988
23.07999,0.6724599,-0.227402,-0.3656496
23.09999,0.6726948,-0.2269145,-0.3652565
23.11999,0.6721559,-0.2266265,-0.3656746
23.13999,0.6724379,-0.2261607,-0.3652402
23.15999,0.6719182,-0.2258958,-0.3656269
23.17999,0.6722549,-0.2254497,-0.3651499
23.19999,0.671738,-0.2251513,-0.3655681
23.21999,0.6720908,-0.224665,-0.3651492
23.23999,0.6719821,-0.2243956,-0.3654446
23.25999,0.6719804,-0.2239179,-0.3651223
23.27999,0.6721313,-0.2235834,-0.3650704
23.29999,0.6717364,-0.2232807,-0.365516
23.31999,0.6720517,-0.2227752,-0.36511
23.33999,0.6715899,-0.2224797,-0.3655859
23.35999,0.6719357,-0.2220716,-0.3652057
23.37999,0.6715183,-0.221891,-0.3655062
23.39999,0.6719377,-0.2216597,-0.3649944
23.41999,0.6715306,-0.2216309,-0.3652239
23.43999,0.6719945,-0.2215278,-0.3646977
23.45999,0.6715812,-0.221565,-0.3649359
23.47999,0.6720065,-0.2215278,-0.3645163
23.49999,0.6716477,-0.2215707,-0.36474
23.51999,0.6719892,-0.2216007,-0.3644325
23.53999,0.6717478,-0.2217166,-0.3646452
23.55999,0.6719595,-0.2218358,-0.3645675
23.57999,0.6721281,-0.2220451,-0.3647907
23.59999,0.6723261,-0.2222835,-0.3651199
23.61999,0.6724112,-0.2225676,-0.365594
23.63999,0.6724593,-0.2229724,-0.3661921
23.65999,0.671687,-0.2235437,-0.3678599
23.67999,0.6709182,-0.2238058,-0.3690379
23.69999,0.6703335,-0.2239055,-0.3697032
23.71999,0.6699568,-0.2239411,-0.3700371
23.73999,0.6697552,-0.2239538,-0.3701875
23.75999,0.6696814,-0.2239629,-0.3702359
23.77999,0.6696987,-0.223971,-0.3702376
23.79999,0.6697544,-0.2239706,-0.3702362
23.81999,0.6698123,-0.2239694,-0.3702335
23.83999,0.6698569,-0.223969,-0.3702297
23.85999,0.6698066,-0.2238791,-0.3702647
23.87999,0.6697176,-0.2235044,-0.3702206
23.89999,0.6696477,-0.2230624,-0.3701498
23.91999,0.669562,-0.222718,-0.3700996
23.93999,0.6694749,-0.2225079,-0.3700333
23.95999,0.6693876,-0.222427,-0.3699562
23.97999,0.6693034,-0.2224526,-0.3698676
23.99999,0.6692324,-0.2225471,-0.3697762
24.01999,0.6691628,-0.2226819,-0.3696978
24.03999,0.6691906,-0.2226811,-0.3696749
24.05999,0.669274,-0.2227142,-0.3696832
24.07999,0.6693943,-0.2227665,-0.3696631
24.09999,0.6695367,-0.2228284,-0.3696306
24.11999,0.6696848,-0.2228886,-0.3696027
24.13999,0.6698257,-0.2229429,-0.3695888
24.15999,0.669948,-0.2229872,-0.3695886
24.17999,0.6700457,-0.2230236,-0.3696004
24.19999,0.6701159,-0.2230535,-0.3696189
24.21999,0.6701561,-0.2230605,-0.3696522
24.23999,0.6701756,-0.2230442,-0.3696912
24.25999,0.6701872,-0.2230083,-0.3697302
24.27999,0.6701947,-0.2229747,-0.3697579
24.29999,0.6702045,-0.2229634,-0.369766
24.31999,0.6702219,-0.2229702,-0.3697621
24.33999,0.6702437,-0.2229861,-0.3697572
24.35999,0.6702718,-0.2230058,-0.3697551
24.37999,0.6702999,-0.2230242,-0.3697573
24.39999,0.6703227,-0.2230389,-0.3697642
24.41999,0.6703373,-0.2230485,-0.3697743
24.43999,0.6703411,-0.2230505,-0.3697869
24.45999,0.6703323,-0.2230464,-0.3698011
24.47999,0.6703138,-0.2230348,-0.369814
24.49999,0.6702847,-0.2230176,-0.3698246
24.51999,0.6702515,-0.222997,-0.3698311
24.53999,0.6702157,-0.222973,-0.3698324
24.55999,0.6701809,-0.2229486,-0.3698279
24.57999,0.6701466,-0.2229286,-0.3698207
24.59999,0.6701108,-0.2229111,-0.3698129
24.61999,0.6700734,-0.2228984,-0.3698049
24.63999,0.6700394,-0.2228883,-0.3697993
24.65999,0.6700096,-0.2228772,-0.3697934
24.67999,0.6699865,-0.2228705,-0.3697881
24.69999,0.6699659,-0.222869,-0.3697834
24.71999,0.6699542,-0.2228682,-0.3697777
24.73999,0.6699506,-0.2228683,-0.3697711
24.75999,0.6699556,-0.2228706,-0.3697641
24.77999,0.6699677,-0.2228748,-0.3697571
24.79999,0.6699848,-0.2228795,-0.3697502
24.81999,0.6700037,-0.2228867,-0.369745
24.83999,0.6700248,-0.2228938,-0.3697414
24.85999,0.6700448,-0.2229016,-0.3697406
24.87999,0.6700619,-0.2229091,-0.3697425
24.89999,0.6700761,-0.2229165,-0.3697474
24.91999,0.6700869,-0.2229234,-0.3697552
24.93999,0.6700934,-0.2229296,-0.3697653
24.95999,0.6700972,-0.2229345,-0.3697773
24.97999,0.6700971,-0.2229389,-0.369791
24.99999,0.6700956,-0.2229419,-0.3698047
25.01999,0.6700907,-0.222945,-0.3698184
25.03999,0.6700854,-0.2229464,-0.3698304
25.05999,0.6700809,-0.2229469,-0.3698408
25.07999,0.6700748,-0.2229462,-0.3698494
25.09999,0.670071,-0.2229462,-0.3698545
25.11999,0.6700678,-0.222944,-0.3698571
25.13999,0.6700662,-0.2229418,-0.369857
25.15999,0.6700661,-0.2229392,-0.3698539
25.17999,0.6700671,-0.2229361,-0.369848
25.19999,0.6700698,-0.2229329,-0.3698401
25.21999,0.6700744,-0.2229299,-0.3698309
25.23999,0.6700786,-0.2229263,-0.3698201
25.25999,0.6700846,-0.2229232,-0.3698092
25.27999,0.67009,-0.2229205,-0.3697982
25.29999,0.6700962,-0.2229182,-0.3697874
25.31999,0.670102,-0.2229158,-0.3697772
25.33999,0.6701069,-0.2229145,-0.3697689
25.35999,0.6701036,-0.2229028,-0.3697811
25.37999,0.6700791,-0.2228892,-0.3698218
25.39999,0.6700296,-0.2228501,-0.3699243
25.41999,0.6700013,-0.2227124,-0.3700201
25.43999,0.6700072,-0.2224902,-0.3700676
25.45999,0.670038,-0.2222032,-0.370085
25.47999,0.6700815,-0.2218981,-0.3700976
25.49999,0.6701561,-0.2214536,-0.3700843
25.51999,0.6702309,-0.2210404,-0.3701003
25.53999,0.6703056,-0.2206895,-0.3701269
25.55999,0.6703862,-0.2203507,-0.3701435
25.57999,0.6705011,-0.2198931,-0.3701322
25.59999,0.670611,-0.2194979,-0.3701504
25.61999,0.6707265,-0.2191216,-0.3701634
25.63999,0.6708404,-0.2187852,-0.3701763
25.65999,0.6709604,-0.2184435,-0.3701781
25.67999,0.6711184,-0.2180077,-0.3701606
25.69999,0.671275,-0.2176146,-0.3701641
25.71999,0.6714333,-0.217253,-0.370168
25.73999,0.6715849,-0.2169382,-0.3701726
25.75999,0.6717407,-0.2166271,-0.3701681
25.77999,0.6719575,-0.2161879,-0.3701386
25.79999,0.6721686,-0.2157991,-0.3701404
25.81999,0.6723791,-0.2154419,-0.370144
25.83999,0.6725856,-0.2151268,-0.3701474
25.85999,0.6727955,-0.2148112,-0.3701434
25.87999,0.6730019,-0.2145114,-0.3701428
25.89999,0.6732712,-0.2140794,-0.3701202
25.91999,0.6735508,-0.2136848,-0.3701231
25.93999,0.673823,-0.2133475,-0.3701313
25.95999,0.6740894,-0.2130275,-0.3701323
25.97999,0.6743414,-0.2127321,-0.3701335
25.99999,0.6746606,-0.2123056,-0.3701128
26.01999,0.6749732,-0.2119473,-0.3701209
26.03999,0.6752785,-0.2116224,-0.3701259
26.05999,0.6755787,-0.2113089,-0.3701251
26.07999,0.6758713,-0.2110084,-0.3701244
26.09999,0.6762261,-0.2106073,-0.3701092
26.11999,0.6765858,-0.2102505,-0.3701137
26.13999,0.6769365,-0.2099306,-0.3701168
26.15999,0.6772763,-0.2096308,-0.3701163
26.17999,0.6776059,-0.2093414,-0.3701141
26.19999,0.678013,-0.2089456,-0.3700986
26.21999,0.6784248,-0.2085869,-0.3701038
26.23999,0.6788164,-0.2082874,-0.3701099
26.25999,0.6791953,-0.2079999,-0.370108
26.27999,0.6795614,-0.2077213,-0.370106
26.29999,0.6800134,-0.2073389,-0.3700931
26.31999,0.6803766,-0.2071087,-0.37011
26.33999,0.6806266,-0.2069894,-0.3701187
26.35999,0.680768,-0.2069308,-0.3701203
26.37999,0.6808237,-0.2069027,-0.3701212
26.39999,0.6808277,-0.2068903,-0.3701235
26.41999,0.6808037,-0.2068869,-0.3701252
26.43999,0.6807714,-0.2068893,-0.3701234
26.45999,0.6807395,-0.2068957,-0.3701173
26.47999,0.6807107,-0.2069033,-0.3701081
26.49999,0.6806863,-0.206912,-0.370097
26.51999,0.6806657,-0.2069208,-0.370086
26.53999,0.6806471,-0.2069273,-0.3700773
26.55999,0.6827196,-0.2053186,-0.3698563
26.57999,0.6848048,-0.2041962,-0.3698955
26.59999,0.6863598,-0.2034804,-0.3699587
26.61999,0.6874625,-0.2029232,-0.3700082
26.63999,0.6881585,-0.2025174,-0.3700756
26.65999,0.6886324,-0.2021982,-0.3701449
26.67999,0.6891126,-0.2019091,-0.3701877
26.69999,0.6896641,-0.2016574,-0.3701926
26.71999,0.6903364,-0.2013509,-0.3701825
26.73999,0.6910039,-0.2010829,-0.3701805
26.75999,0.6916549,-0.2008363,-0.3701667
26.77999,0.6922626,-0.20063,-0.370128
26.79999,0.6927984,-0.2004304,-0.3701157
26.81999,0.693417,-0.2001618,-0.370112
26.83999,0.6940596,-0.1999314,-0.3700941
26.85999,0.6946929,-0.1997268,-0.3700593
26.87999,0.695301,-0.1995349,-0.3700275
26.89999,0.695869,-0.1993562,-0.3700051
26.91999,0.6965251,-0.1991137,-0.3700027
26.93999,0.697195,-0.1988918,-0.3700053
26.95999,0.6978402,-0.1986929,-0.3700035
26.97999,0.6984475,-0.1985094,-0.370001
26.99999,0.6990215,-0.1983329,-0.3700047
27.01999,0.6996931,-0.1981034,-0.3700248
27.03999,0.7003759,-0.1978996,-0.3700393
27.05999,0.701046,-0.1977132,-0.3700436
27.07999,0.7016598,-0.197552,-0.3700409
27.09999,0.7022361,-0.1973987,-0.3700408
27.11999,0.7029287,-0.1971937,-0.3700638
27.13999,0.7036437,-0.1970113,-0.3700733
27.15999,0.7043372,-0.196852,-0.3700669
27.17999,0.7049775,-0.196714,-0.3700533
27.19999,0.7055817,-0.1965817,-0.370044
27.21999,0.7062985,-0.1964084,-0.3700623
27.23999,0.707037,-0.196253,-0.3700645
27.25999,0.7077534,-0.1961167,-0.3700512
27.27999,0.7084336,-0.1959918,-0.3700351
27.29999,0.7090878,-0.1958718,-0.3700252
27.31999,0.709838,-0.1957258,-0.3700408
27.33999,0.7106087,-0.1955921,-0.3700411
27.35999,0.7113547,-0.1954736,-0.3700277
27.37999,0.7120713,-0.1953631,-0.3700142
27.39999,0.7127528,-0.1952608,-0.3700039
27.41999,0.7135261,-0.1951407,-0.3700243
27.43999,0.7143104,-0.1950309,-0.370026
27.45999,0.7150414,-0.1949377,-0.3700089
27.47999,0.7157216,-0.1948541,-0.3699943
27.49999,0.7163638,-0.1947775,-0.3699887
27.51999,0.7171285,-0.1946843,-0.370025
27.53999,0.7179212,-0.1945983,-0.3700324
27.55999,0.7186938,-0.1945237,-0.3700203
27.57999,0.7194035,-0.1944609,-0.3699987
27.59999,0.7200648,-0.1944032,-0.3699871
27.61999,0.7208494,-0.1943395,-0.3700261
27.63999,0.7216329,-0.1942807,-0.3700268
27.65999,0.7223852,-0.1942297,-0.370012
27.67999,0.7230923,-0.1941859,-0.3699972
27.69999,0.7237621,-0.1941478,-0.3699888
27.71999,0.724556,-0.1941128,-0.3700301
27.73999,0.7253753,-0.1940786,-0.3700346
27.75999,0.7261708,-0.1940498,-0.3700168
27.77999,0.726904,-0.1940259,-0.3699915
27.79999,0.7275875,-0.1940079,-0.3699781
27.81999,0.7283731,-0.1940008,-0.3700175
27.83999,0.7291704,-0.1939913,-0.3700213
27.85999,0.7299373,-0.1939851,-0.3700051
27.87999,0.7306681,-0.1939843,-0.3699896
27.89999,0.7313359,-0.1939859,-0.3699706
27.91999,0.7321154,-0.1940077,-0.3700152
27.93999,0.7329223,-0.1940257,-0.3700241
27.95999,0.733709,-0.1940432,-0.3700084
27.97999,0.7344343,-0.1940613,-0.3699826
27.99999,0.7351165,-0.1940862,-0.3699693
28.01999,0.735891,-0.1941345,-0.37001
28.03999,0.7354331,-0.1937042,-0.3699121
28.05999,0.7352989,-0.1929125,-0.3697205
28.07999,0.7354307,-0.1921954,-0.369202
28.09999,0.7357092,-0.191712,-0.3684922
28.11999,0.7362376,-0.1914162,-0.3677186
28.13999,0.7368953,-0.1912647,-0.3668694
28.15999,0.7376462,-0.1912313,-0.3660697
28.17999,0.7384634,-0.1912545,-0.3652252
28.19999,0.7390566,-0.1912977,-0.3644331
28.21999,0.7399452,-0.19145,-0.3642264
28.23999,0.7411505,-0.1915937,-0.3640495
28.25999,0.7425564,-0.1918139,-0.3638712
28.27999,0.7435789,-0.1920964,-0.3639535
28.29999,0.7444518,-0.1923725,-0.3640466
28.31999,0.7450898,-0.1926887,-0.364287
28.33999,0.7457153,-0.1930441,-0.3645326
28.35999,0.7462715,-0.1934313,-0.3650594
28.37999,0.7469593,-0.1937689,-0.3656386
28.39999,0.7478865,-0.1940117,-0.3660766
28.41999,0.7489299,-0.1942383,-0.3664065
28.43999,0.7499443,-0.1944982,-0.3667207
28.45999,0.7508032,-0.1947847,-0.3670013
28.47999,0.751519,-0.195047,-0.3673539
28.49999,0.7521858,-0.1952586,-0.3677249
28.51999,0.7529859,-0.1954629,-0.367857
28.53999,0.7537576,-0.1956844,-0.3678676
28.55999,0.7544445,-0.195878,-0.3678799
28.57999,0.7551197,-0.1960372,-0.3678854
28.59999,0.7558283,-0.1961584,-0.3678153
28.61999,0.7565576,-0.1962794,-0.3676633
28.63999,0.7572748,-0.1964202,-0.3675626
28.65999,0.7579672,-0.1965652,-0.3675063
28.67999,0.7586571,-0.196716,-0.3675177
28.69999,0.7594014,-0.1968618,-0.3674721
28.71999,0.7601713,-0.1970349,-0.3673541
28.73999,0.7609497,-0.1972332,-0.3671907
28.75999,0.7617059,-0.1974511,-0.367167
28.77999,0.7624344,-0.1976683,-0.3671671
28.79999,0.7631342,-0.1979028,-0.36718
28.81999,0.763894,-0.1981601,-0.3671581
28.83999,0.7646405,-0.1984342,-0.3671466
28.85999,0.7653584,-0.1987066,-0.3671477
28.87999,0.7660232,-0.1989682,-0.3671806
28.89999,0.7666297,-0.1992192,-0.3672437
28.91999,0.7672827,-0.1994812,-0.3672607
28.93999,0.7679083,-0.1997569,-0.3672585
28.95999,0.7685017,-0.2000192,-0.3672674
28.97999,0.769062,-0.2002621,-0.3672804
28.99999,0.7695946,-0.2004957,-0.367289
29.01999,0.7701141,-0.2007584,-0.3673793
29.03999,0.7705863,-0.2010096,-0.3673328
29.05999,0.771058,-0.201256,-0.3672847
29.07999,0.7715145,-0.2014923,-0.3672245
29.09999,0.7719635,-0.2017176,-0.3671586
29.11999,0.7724124,-0.2019678,-0.3670405
29.13999,0.7728568,-0.2022228,-0.3669262
29.15999,0.7732999,-0.2024743,-0.3668022
29.17999,0.7737481,-0.2027123,-0.366676
29.19999,0.7741918,-0.2029467,-0.3665565
29.21999,0.7746455,-0.203201,-0.3664025
29.23999,0.7751001,-0.2034938,-0.3662397
29.25999,0.7755588,-0.2037777,-0.3660943
29.27999,0.7760186,-0.2040596,-0.3659595
29.29999,0.7764771,-0.2043156,-0.3658583
29.31999,0.7769376,-0.2046078,-0.3657277
29.33999,0.7773953,-0.2049188,-0.3656138
29.35999,0.7778422,-0.2052378,-0.3655202
29.37999,0.7782853,-0.205536,-0.3654566
29.39999,0.7787212,-0.2058216,-0.3654107
29.41999,0.7791521,-0.2061404,-0.365346
29.43999,0.7795728,-0.2064759,-0.3653035
29.45999,0.779969,-0.2068104,-0.3651253
29.47999,0.7804199,-0.207155,-0.3651596
29.49999,0.7808591,-0.2074815,-0.3652405
29.51999,0.7813127,-0.2078435,-0.3653826
29.53999,0.781644,-0.208203,-0.3653935
29.55999,0.7819346,-0.208532,-0.365252
29.57999,0.7822926,-0.2088695,-0.3652608
29.59999,0.7827014,-0.2091874,-0.3653097
29.61999,0.7831689,-0.2095537,-0.3653907
29.63999,0.7835962,-0.2099409,-0.3655367
29.65999,0.7839186,-0.210304,-0.3654762
29.67999,0.7842056,-0.2106471,-0.3654593
29.69999,0.7844783,-0.21098,-0.3654445
29.71999,0.784776,-0.211337,-0.3654594
29.73999,0.7850826,-0.2117158,-0.3654468
29.75999,0.7853988,-0.2120785,-0.3654498
29.77999,0.7857136,-0.2124328,-0.3654528
29.79999,0.7860285,-0.2127808,-0.3654535
29.81999,0.7863315,-0.2131738,-0.3654162
29.83999,0.7865964,-0.2135672,-0.3653823
29.85999,0.7868432,-0.2139559,-0.3653566
29.87999,0.7869062,-0.2142931,-0.3653755
29.89999,0.7872174,-0.2146163,-0.3654794
29.91999,0.7874243,-0.2149537,-0.3653471
29.93999,0.7876906,-0.2153533,-0.3652895
29.95999,0.7879236,-0.2157255,-0.3652049
29.97999,0.7881637,-0.2161002,-0.3651699
29.99999,0.7883759,-0.2164279,-0.3651501
30.01999,0.7885913,-0.216809,-0.3651294
30.03999,0.7887726,-0.2171942,-0.365099
30.05999,0.788954,-0.2175889,-0.3651093
30.07999,0.7891015,-0.2179505,-0.3651087
30.09999,0.7892439,-0.2183132,-0.3651524
30.11999,0.7893711,-0.2186614,-0.3651696
30.13999,0.789494,-0.2190507,-0.3651744
30.15999,0.7895892,-0.2194582,-0.3651717
30.17999,0.789657,-0.2198442,-0.3651658
30.19999,0.7897503,-0.2202033,-0.3651951
30.21999,0.7897527,-0.2205815,-0.3651644
30.23999,0.7896504,-0.2209982,-0.3653244
30.25999,0.7897858,-0.2213741,-0.3653252
30.27999,0.7897078,-0.2217245,-0.365286
30.29999,0.7898003,-0.2220531,-0.3653079
30.31999,0.7897952,-0.2224269,-0.3652606
30.33999,0.7898511,-0.2228239,-0.3652326
30.35999,0.7898924,-0.2231534,-0.3652401
30.37999,0.7898846,-0.2233452,-0.3653298
30.39999,0.7899628,-0.2234487,-0.3654909
30.41999,0.7899576,-0.2234581,-0.3656655
30.43999,0.7900615,-0.2234604,-0.365874
30.45999,0.7900856,-0.2234407,-0.3660403
30.47999,0.7902111,-0.2235407,-0.3661435
30.49999,0.7903906,-0.2237738,-0.3660947
30.51999,0.7905293,-0.2240104,-0.3674376
30.53999,0.7904631,-0.2240553,-0.3685488
30.55999,0.790284,-0.224033,-0.3692995
30.57999,0.7900985,-0.2239993,-0.3697715
30.59999,0.7899387,-0.2239552,-0.3701051
30.61999,0.789839,-0.2239388,-0.3702675
30.63999,0.7897897,-0.2239303,-0.3703474
30.65999,0.789777,-0.2239319,-0.3703657
30.67999,0.7897877,-0.2239379,-0.3703509
30.69999,0.7898128,-0.2239383,-0.3703323
30.71999,0.7898396,-0.2239363,-0.3703156
30.73999,0.7898673,-0.223939,-0.3702888
30.75999,0.7898938,-0.2239425,-0.3702607
30.77999,0.7899188,-0.223943,-0.3702395
30.79999,0.7898639,-0.223897,-0.3702594
30.81999,0.7896781,-0.2233447,-0.3701922
30.83999,0.7894912,-0.2228922,-0.3701934
30.85999,0.7893013,-0.2226211,-0.370222
30.87999,0.7891356,-0.2225225,-0.3702795
30.89999,0.7890128,-0.2225369,-0.3703614
30.91999,0.78895,-0.2226166,-0.3704564
30.93999,0.7889506,-0.2227348,-0.370551
30.95999,0.7890063,-0.2228658,-0.3706387
30.97999,0.789084,-0.2230111,-0.3707099
30.99999,0.7891971,-0.2231319,-0.3707697
31.01999,0.7893428,-0.2232334,-0.3708053
31.03999,0.789518,-0.2233038,-0.3708319
31.05999,0.7897094,-0.2233368,-0.3708601
31.07999,0.7898636,-0.2233751,-0.3708858
31.09999,0.7899707,-0.2234139,-0.3709391
31.11999,0.7900345,-0.2234616,-0.3709992
31.13999,0.7900535,-0.2235072,-0.3710684
31.15999,0.790046,-0.223548,-0.3711402
31.17999,0.7900224,-0.2235878,-0.3711945
31.19999,0.7899944,-0.2236255,-0.3712246
31.21999,0.7899675,-0.2236549,-0.3712267
31.23999,0.7899473,-0.2236726,-0.3712017
31.25999,0.7899351,-0.2236764,-0.3711514
31.27999,0.7899275,-0.2236668,-0.3710821
31.29999,0.7899246,-0.223645,-0.3709989
31.31999,0.7899236,-0.2236142,-0.3709081
31.33999,0.789921,-0.2235774,-0.3708169
31.35999,0.7899166,-0.2235375,-0.3707306
31.37999,0.789909,-0.2234975,-0.3706546
31.39999,0.7898988,-0.2234602,-0.3705925
31.41999,0.7898864,-0.2234276,-0.3705475
31.43999,0.7898721,-0.2234,-0.3705199
31.45999,0.7898591,-0.2233798,-0.370511
31.47999,0.7898468,-0.2233673,-0.3705186
31.49999,0.7898367,-0.2233616,-0.3705417
31.51999,0.7898296,-0.2233623,-0.3705772
31.53999,0.7898247,-0.2233691,-0.3706226
31.55999,0.7898238,-0.2233809,-0.370675
31.57999,0.7898234,-0.2233963,-0.3707314
31.59999,0.7898273,-0.2234145,-0.3707882
31.61999,0.7898317,-0.223434,-0.3708425
31.63999,0.7898365,-0.2234523,-0.3708931
31.65999,0.7898426,-0.2234707,-0.3709368
31.67999,0.7898491,-0.2234865,-0.3709727
31.69999,0.789854,-0.2234997,-0.371
31.71999,0.7898579,-0.2235093,-0.3710182
31.73999,0.78986,-0.2235166,-0.371027
31.75999,0.7898616,-0.2235198,-0.3710272
31.77999,0.7898633,-0.2235192,-0.3710191
31.79999,0.7898611,-0.2235162,-0.3710041
31.81999,0.7898601,-0.2235112,-0.370984
31.83999,0.7898573,-0.2235044,-0.3709594
31.85999,0.7898546,-0.2234951,-0.3709321
31.87999,0.789851,-0.2234866,-0.3709037
31.89999,0.7898476,-0.2234772,-0.3708749
31.91999,0.7898455,-0.2234692,-0.3708476
31.93999,0.7898424,-0.2234618,-0.3708225
31.95999,0.7898405,-0.2234553,-0.3708007
31.97999,0.789839,-0.2234505,-0.3707829
31.99999,0.7898371,-0.2234468,-0.370769
32.01999,0.7898363,-0.2234446,-0.3707595
32.03999,0.7898367,-0.2234443,-0.3707548
32.05999,0.7898362,-0.2234456,-0.3707542
32.07999,0.7898372,-0.2234479,-0.3707578
32.09999,0.7898381,-0.2234504,-0.3707641
32.11999,0.7898384,-0.2234544,-0.3707738
32.13999,0.7898387,-0.2234581,-0.3707856
32.15999,0.78984,-0.2234627,-0.370799
32.17999,0.7898402,-0.2234666,-0.3708131
32.19999,0.7898402,-0.22347,-0.3708273
32.21999,0.78984,-0.2234735,-0.3708413
32.23999,0.7898394,-0.2234755,-0.3708546
32.25999,0.7898386,-0.2234776,-0.3708661
32.27999,0.7898374,-0.2234783,-0.3708763
32.29999,0.7898361,-0.2234792,-0.3708846
32.31999,0.7898347,-0.2234789,-0.3708906
32.33999,0.7898326,-0.2234803,-0.3708932
32.35999,0.7898315,-0.2235027,-0.3708786
32.37999,0.7898348,-0.2235539,-0.3708401
32.39999,0.7898518,-0.223656,-0.3707583
32.41999,0.7898761,-0.2238298,-0.3706459
32.43999,0.789902,-0.2240646,-0.3705398
32.45999,0.7899248,-0.2243478,-0.3704546
32.47999,0.789943,-0.2246726,-0.3703921
32.49999,0.7899536,-0.2250334,-0.3703492
32.51999,0.7899552,-0.2254278,-0.3703215
32.53999,0.7899368,-0.2258783,-0.3703034
32.55999,0.7899043,-0.2263576,-0.3702993
32.57999,0.7898558,-0.2268436,-0.3703075
32.59999,0.7897981,-0.2273097,-0.3703228
32.61999,0.7897311,-0.2277455,-0.3703409
32.63999,0.7896436,-0.2281815,-0.3703584
32.65999,0.7895356,-0.2286071,-0.3703763
32.67999,0.7894093,-0.2290101,-0.3703987
32.69999,0.7892671,-0.2293792,-0.3704229
32.71999,0.789097,-0.229753,-0.3704483
32.73999,0.7889087,-0.2301179,-0.3704723
32.75999,0.7886999,-0.2304741,-0.3704981
32.77999,0.7884784,-0.2308121,-0.3705224
32.79999,0.7882484,-0.2311314,-0.3705435
32.81999,0.7880019,-0.231468,-0.3705612
32.83999,0.7877451,-0.2318122,-0.370571
32.85999,0.787478,-0.2321621,-0.3705798
32.87999,0.7872092,-0.2325058,-0.3705848
32.89999,0.7869431,-0.2328352,-0.370585
32.91999,0.7866672,-0.2331941,-0.3705844
32.93999,0.7863883,-0.2335548,-0.3705745
32.95999,0.7861094,-0.2339126,-0.3705657
32.97999,0.7858316,-0.2342605,-0.3705561
32.99999,0.7855596,-0.2345955,-0.3705443
33.01999,0.785276,-0.2349518,-0.370535
33.03999,0.7849841,-0.2353114,-0.3705233
33.05999,0.7846849,-0.2356683,-0.3705178
33.07999,0.7843805,-0.2360127,-0.370518
33.09999,0.7840746,-0.2363408,-0.3705221
33.11999,0.783749,-0.2366896,-0.3705356
33.13999,0.7834088,-0.23704,-0.3705484
33.15999,0.7830615,-0.2373766,-0.3705691
33.17999,0.782708,-0.2376965,-0.3705969
33.19999,0.7823542,-0.237999,-0.3706272
33.21999,0.7820036,-0.2382864,-0.3706566
33.23999,0.781634,-0.2385968,-0.370692
33.25999,0.7812513,-0.2389122,-0.3707236
33.27999,0.7808555,-0.2392287,-0.3707628
33.29999,0.7804503,-0.239536,-0.3708075
33.31999,0.7800196,-0.239869,-0.3708626
33.33999,0.7795731,-0.2402047,-0.3709152
33.35999,0.7791162,-0.2405311,-0.3709715
33.37999,0.7786541,-0.2408475,-0.3710308
33.39999,0.7781749,-0.2411787,-0.3710919
33.41999,0.7776886,-0.2415053,-0.3711452
33.43999,0.777193,-0.2418252,-0.3711981
33.45999,0.7767034,-0.2421214,-0.3712459
33.47999,0.7762226,-0.2423972,-0.3712881
33.49999,0.7757558,-0.2426539,-0.3713195
33.51999,0.7752808,-0.242929,-0.3713466
33.53999,0.7748,-0.2432036,-0.3713637
33.55999,0.7743098,-0.2434745,-0.3713822
33.57999,0.7738141,-0.2437374,-0.3714024
33.59999,0.7733231,-0.2439825,-0.3714213
33.61999,0.7727933,-0.2442557,-0.3714495
33.63999,0.7722633,-0.2445313,-0.3714723
33.65999,0.7717243,-0.2447954,-0.3714969
33.67999,0.7711832,-0.2450466,-0.3715243
33.69999,0.770643,-0.2452885,-0.3715505
33.71999,0.7700638,-0.2455543,-0.3715838
33.73999,0.7694886,-0.245819,-0.371611
33.75999,0.7689028,-0.2460739,-0.3716404
33.77999,0.7683159,-0.246313,-0.3716697
33.79999,0.7677393,-0.2465314,-0.3716969
33.81999,0.7671324,-0.2467733,-0.3717266
33.83999,0.7665256,-0.247014,-0.3717514
33.85999,0.7659165,-0.2472376,-0.371777
33.87999,0.7653068,-0.2474512,-0.3718052
33.89999,0.7647035,-0.247651,-0.3718309
33.91999,0.7640674,-0.2478746,-0.3718596
33.93999,0.763438,-0.248088,-0.3718865
33.95999,0.7628026,-0.2482946,-0.3719164
