time,leg_x,leg_y,leg_z,foot_x,foot_y,foot_z
3.139999,-0.4876909,0.3746548,0.4280778,
3.159999,-0.4880564,0.3741732,0.4280573,
3.179999,-0.4884095,0.3737147,0.4280214,
3.199999,-0.4887509,0.3732789,0.4279688,
3.219999,-0.4890816,0.3728645,0.4278985,
3.239999,-0.4894021,0.3724718,0.4278111,
3.259999,-0.4897118,0.3720982,0.4277067,
3.279999,-0.4900117,0.3717449,0.427586,
3.299999,-0.4903026,0.3714099,0.4274507,
3.319999,-0.4905829,0.3710935,0.4273022,
3.339999,-0.4908547,0.3707936,0.4271415,
3.359999,-0.491117,0.3705108,0.4269705,
3.379999,-0.4913695,0.3702431,0.426792,
3.399999,-0.4916129,0.3699911,0.426606,
3.419999,-0.491847,0.3697534,0.4264158,
3.439999,-0.4920712,0.369529,0.4262225,
3.459999,-0.4922862,0.369318,0.4260277,
3.479999,-0.4924917,0.3691199,0.4258331,
3.499999,-0.4926879,0.368933,0.4256404,
3.519999,-0.4928741,0.3687584,0.4254512,
3.539999,-0.4930511,0.3685949,0.425267,
3.559999,-0.4932177,0.3684423,0.4250881,
3.579999,-0.4933746,0.3682995,0.4249165,
3.599999,-0.4935222,0.3681672,0.4247531,
3.619999,-0.493659,0.3680449,0.4245991,
3.639999,-0.4937427,0.3680844,0.4245526,
3.659999,-0.4937887,0.3681901,0.4244448,
3.679999,-0.4938293,0.3682616,0.4242087,
3.699999,-0.4938614,0.3683205,0.42393,
3.719999,-0.4938765,0.3683932,0.4236611,
3.739999,-0.4938741,0.3684862,0.4234144,
3.759999,-0.4938548,0.3685985,0.4231858,
3.779999,-0.4938195,0.368727,0.422973,
3.799999,-0.4937685,0.3688717,0.422773,
3.819999,-0.4937022,0.3690314,0.4225854,
3.839999,-0.4936194,0.3692083,0.4224108,
3.859999,-0.4935215,0.369401,0.4222471,
3.879999,-0.4934082,0.3696103,0.4220946,
3.899999,-0.493279,0.3698363,0.4219523,
3.919999,-0.493135,0.3700788,0.4218192,
3.939999,-0.4929755,0.3703389,0.4216941,
3.959999,-0.4928007,0.3706162,0.4215766,
3.979999,-0.4926105,0.3709102,0.4214665,
3.999999,-0.4924045,0.3712227,0.421362,
4.019999,-0.4921837,0.3715527,0.4212633,
4.039999,-0.4919472,0.371901,0.4211679,
4.059999,-0.4916959,0.3722672,0.4210773,
4.079998,-0.4914286,0.3726525,0.4209888,
4.099998,-0.4911466,0.3730562,0.4209023,
4.119998,-0.4908485,0.3734784,0.4208176,
4.139998,-0.4905202,0.3739069,0.420873,
4.159998,-0.4902949,0.3743846,0.4210044,
4.179998,-0.4901049,0.3747818,0.4210982,
4.199998,-0.4899364,0.3750024,0.421074,
4.219998,-0.4897742,0.3751352,0.4211728,
4.239998,-0.4896116,0.3752153,0.4212302,
4.259998,-0.4894648,0.3752551,0.4212066,
4.279998,-0.4893241,0.3752718,0.4211898,
4.299998,-0.4891934,0.375283,0.421193,
4.319998,-0.4890704,0.3752887,0.4211915,
4.339998,-0.488955,0.3752832,0.4211905,
4.359998,-0.4888473,0.3752613,0.4211928,
4.379999,-0.4887474,0.3752222,0.4211997,
4.399999,-0.4886549,0.3751664,0.4212109,
4.419999,-0.4885705,0.375097,0.4212238,
4.439999,-0.4884946,0.3750129,0.4212374,
4.459999,-0.4884257,0.3749175,0.421252,
4.479999,-0.4883657,0.374809,0.4212679,
4.499999,-0.4883142,0.3746893,0.421285,
4.519999,-0.4882698,0.3745587,0.4213024,
4.539999,-0.488234,0.3744156,0.4213198,
4.559999,-0.4882064,0.3742623,0.4213395,
4.579998,-0.4881873,0.3740988,0.4213578,
4.599998,-0.4881763,0.373925,0.4213779,
4.619998,-0.4881735,0.3737411,0.4213981,
4.639998,-0.4881792,0.373548,0.4214189,
4.659998,-0.4881938,0.3733449,0.4214388,
4.679998,-0.4882154,0.3731339,0.421459,
4.699998,-0.4882474,0.3729124,0.4214789,
4.719998,-0.4882858,0.3726823,0.421501,
4.739998,-0.4883335,0.3724439,0.4215206,
4.759998,-0.4883873,0.3721964,0.4215502,
4.779998,-0.4884312,0.3719695,0.421627,
4.799998,-0.4884524,0.3717778,0.4215834,
4.819998,-0.4884539,0.3717444,0.422644,
4.839998,-0.4884446,0.3716714,0.4227731,
4.859998,-0.4884357,0.3716075,0.4228134,
4.879998,-0.4884276,0.3715334,0.422808,
4.899998,-0.4884231,0.371453,0.4228202,
4.919998,-0.48842,0.3713691,0.4228403,
4.939998,-0.4884186,0.3712847,0.4228619,
4.959998,-0.4884169,0.3712037,0.42288,
4.979998,-0.4884164,0.3711259,0.4228949,
4.999998,-0.4884167,0.371052,0.4229064,
5.019998,-0.4884171,0.3709812,0.4229188,
5.039998,-0.488421,0.3708692,0.4233305,
5.059998,-0.4880102,0.3705325,0.4227289,
5.079998,-0.4872451,0.3701868,0.4235499,
5.099998,-0.4861808,0.3698702,0.4258662,
