Time,TargetYaw,RealYaw,TargetHip,RealHip,TargetKnee,RealKnee
14.81558,-99.1912,-89.49698,-4.18358,-4.118735,114.7865,115.2609
14.83464,-99.84142,-90.4426,-4.197616,-4.15722,114.3608,114.8018
14.8481,-99.84142,-90.4426,-4.197616,-4.15722,114.3608,114.8018
14.86528,-101.1134,-91.41164,-4.185185,-4.172147,113.4661,114.143
14.88225,-101.7537,-92.3552,-4.156286,-4.163904,112.982,113.551
14.89855,-102.3641,-93.27122,-4.112676,-4.138656,112.4975,113.0147
14.9165,-102.9294,-94.15756,-4.056839,-4.098522,112.0272,112.5131
14.9321,-103.5283,-95.0181,-3.979658,-4.04114,111.5045,112.0035
14.94986,-104.0284,-95.84691,-3.899416,-3.970857,111.0469,111.5164
14.96522,-104.0284,-95.84691,-3.899416,-3.970857,111.0469,111.5164
14.9815,-105.027,-96.68347,-3.689491,-3.843954,110.0694,110.8028
14.99849,-105.4863,-97.48933,-3.567107,-3.707206,109.5876,110.1815
15.01651,-105.9431,-98.26455,-3.426354,-3.563946,109.0851,109.6218
15.03202,-106.4026,-99.01143,-3.262932,-3.410352,108.5536,109.0792
15.05014,-106.7776,-99.72562,-3.110946,-3.254342,108.098,108.5779
15.06491,-106.7776,-99.72562,-3.110946,-3.254342,108.098,108.5779
15.08172,-107.5099,-100.4361,-2.755452,-3.025149,107.1412,107.868
15.09798,-107.8511,-101.1168,-2.557216,-2.796611,106.6589,107.2508
15.11454,-108.16,-101.7627,-2.355227,-2.615816,106.1974,106.7087
15.13149,-108.4532,-102.3774,-2.139738,-2.437264,105.7336,106.2068
15.14993,-108.7308,-102.96,-1.909366,-2.224381,105.2661,105.7256
15.16502,-108.7308,-102.96,-1.909366,-2.224381,105.2661,105.7256
15.18201,-109.2136,-103.5278,-1.426014,-1.944787,104.3654,105.0548
15.19883,-109.4246,-104.0639,-1.168102,-1.62811,103.9229,104.4756
15.21738,-109.6112,-104.5697,-0.9046996,-1.327669,103.4949,103.9745
15.23169,-109.7915,-105.0462,-0.6053836,-1.013475,103.035,103.5
15.2479,-109.7915,-105.0462,-0.6053836,-1.013475,103.035,103.5
15.26515,-110.0298,-105.5001,-0.09433516,-0.6346619,102.3086,102.9107
15.28157,-110.1325,-105.9239,0.2039699,-0.265832,101.9155,102.4068
15.3008,-110.2088,-106.3177,0.4938705,0.09575766,101.5537,101.9737
15.315,-110.2716,-106.6818,0.8401133,0.4531026,101.1459,101.559
15.33153,-110.2995,-107.0153,1.100169,0.7713743,100.8561,101.2065
15.35055,-110.3124,-107.3195,1.407279,1.074931,100.5311,100.8703
15.36471,-110.3124,-107.3195,1.407279,1.074931,100.5311,100.8703
15.38182,-110.2744,-107.593,2.036708,1.51243,99.92024,100.4005
15.39857,-110.2215,-107.6873,2.367347,0.8643441,99.62735,100.8694
15.4148,-110.1478,-107.5685,2.694725,0.430668,99.35532,101.3677
15.43315,-110.0555,-107.6471,3.015296,0.5138386,99.10565,101.5731
15.44867,-109.9266,-107.6999,3.380923,0.9738237,98.84031,101.4468
15.46662,-109.9266,-107.6999,3.380923,0.9738237,98.84031,101.4468
15.48152,-109.6239,-107.7478,4.056647,1.609909,98.40186,101.003
15.49879,-109.4611,-107.7746,4.360471,2.384785,98.22572,100.4937
15.51701,-109.2506,-107.7699,4.714723,3.235844,98.03608,100.0718
15.53149,-109.0033,-107.8404,5.09069,4.110806,97.85276,99.74596
15.54957,-108.7882,-107.935,5.390973,4.865345,97.71919,99.22114
15.56289,-108.7882,-107.935,5.390973,4.865345,97.71919,99.22114
15.58146,-108.265,-108.0029,6.045783,5.553529,97.46584,98.74592
15.59871,-107.9192,-108.0376,6.434786,6.126659,97.33894,98.3557
15.61539,-107.5735,-108.0025,6.797261,6.514995,97.2358,97.81886
15.63349,-107.2169,-107.9338,7.148438,6.832477,97.14931,97.47512
15.64857,-106.8048,-107.8336,7.530229,7.157291,97.06974,97.26357
15.66645,-106.8048,-107.8336,7.530229,7.157291,97.06974,97.26357
15.68187,-105.9881,-107.6718,8.225928,7.623484,96.96172,97.10381
15.70086,-105.5764,-107.5654,8.551274,8.02204,96.9268,96.90348
15.71436,-105.0438,-107.4353,8.951404,8.315974,96.89691,96.70464
15.73186,-104.6479,-107.2941,9.235348,8.58847,96.88409,96.56261
15.75132,-104.1131,-107.1218,9.602744,8.858829,96.87756,96.43742
15.76284,-104.1131,-107.1218,9.602744,8.858829,96.87756,96.43742
15.7817,-103.108,-106.8879,10.24953,9.176576,96.89238,96.29816
15.79833,-102.4596,-106.5993,10.64055,9.550592,96.91698,96.21916
15.81481,-101.8652,-106.2658,10.98313,9.938647,96.94783,96.14507
15.83222,-101.2554,-105.8937,11.32025,10.31147,96.98646,96.10083
15.84812,-101.2554,-105.8937,11.32025,10.31147,96.98646,96.10083
15.86466,-99.96068,-105.4525,11.99305,10.71087,97.08743,96.02132
15.88191,-99.28757,-104.9444,12.32198,11.36214,97.14816,95.90544
15.90082,-98.56423,-104.4314,12.66101,11.80847,97.21851,96.09604
15.91474,-97.74768,-103.8591,13.02695,11.89756,97.3033,96.22353
15.93171,-97.13068,-103.3201,13.29236,12.07797,97.37063,96.35355
15.95076,-96.36151,-102.7683,13.61057,12.30466,97.45795,96.5439
15.96526,-96.36151,-102.7683,13.61057,12.30466,97.45795,96.5439
15.98133,-94.78552,-102.1365,14.22147,12.59003,97.64674,96.71385
15.99938,-94.00646,-101.4548,14.50424,12.92834,97.74418,96.9417
16.0149,-93.11355,-100.6909,14.81355,13.28175,97.85875,97.10324
16.03371,-92.33202,-99.92785,15.07174,13.65294,97.96132,97.29514
16.04891,-91.36771,-99.15235,15.37471,14.04351,98.09059,97.49583
16.06474,-91.36771,-99.15235,15.37471,14.04351,98.09059,97.49583
16.08232,-89.74043,-98.32341,15.84822,14.44554,98.31506,97.66973
16.09719,-88.80074,-97.46232,16.10068,14.83607,98.44815,97.86465
16.11496,-87.99654,-96.61509,16.30481,15.23149,98.56403,98.097
16.13213,-87.02597,-95.76117,16.53669,15.61929,98.70634,98.34619
16.14831,-87.02597,-95.76117,16.53669,15.61929,98.70634,98.34619
16.16363,-85.18144,-94.84228,16.93427,15.99362,98.98457,98.57394
16.18215,-84.32619,-93.89797,17.09957,16.32098,99.11722,98.83701
16.19803,-83.28714,-92.95948,17.28419,16.63573,99.28175,99.12968
16.21701,-82.39389,-92.0266,17.42861,16.92667,99.42633,99.44283
16.23209,-81.32452,-91.08196,17.58404,17.18663,99.60355,99.76186
16.2508,-80.47479,-90.12551,17.69383,17.39303,99.74782,100.0773
16.2649,-80.47479,-90.12551,17.69383,17.39303,99.74782,100.0773
16.28164,-78.63143,-89.1182,17.8895,17.57452,100.0725,100.3787
16.30017,-77.69688,-88.12589,17.96597,17.73358,100.2439,100.7001
16.31494,-76.66894,-87.13165,18.03192,17.87403,100.4383,101.0091
16.33464,-75.85594,-86.1428,18.07025,17.98858,100.5968,101.3131
16.34796,-75.85594,-86.1428,18.07025,17.98858,100.5968,101.3131
16.36518,-74.06359,-85.07847,18.11003,18.05923,100.9629,101.5904
16.38183,-73.14552,-84.02732,18.10554,18.10951,101.1604,101.8864
16.39814,-72.27048,-82.98212,18.08483,18.13667,101.3557,102.1732
16.41621,-71.42607,-81.9406,18.04902,18.13619,101.5513,102.452
16.43144,-70.50757,-80.89936,17.99166,18.10623,101.7727,102.7231
16.44954,-69.74758,-79.87281,17.92903,18.04914,101.9635,102.9838
16.46557,-69.74758,-79.87281,17.92903,18.04914,101.9635,102.9838
16.4817,-68.09766,-78.81166,17.7425,17.96601,102.4045,103.2485
16.49866,-67.34473,-77.79468,17.63272,17.85729,102.6196,103.48
16.51714,-66.573,-76.78523,17.50288,17.72775,102.8504,103.7231
16.53197,-65.7567,-75.78109,17.34518,17.56788,103.107,103.9673
16.55139,-65.1201,-74.79832,17.2067,17.38435,103.3172,104.2097
16.56201,-65.1201,-74.79832,17.2067,17.38435,103.3172,104.2097
16.58228,-63.8847,-73.81654,16.89551,17.17698,103.7539,104.4639
16.60045,-63.09327,-72.8565,16.66368,16.94688,104.0568,104.7112
16.61615,-62.41299,-71.9183,16.44173,16.69221,104.3342,104.9587
16.63487,-61.84817,-71.00661,16.2399,16.4168,104.5782,105.207
16.65261,-61.20335,-70.12356,15.98798,16.1265,104.8741,105.4552
16.66574,-61.20335,-70.12356,15.98798,16.1265,104.8741,105.4552
16.68203,-60.20761,-69.25482,15.54753,15.80722,105.3746,105.7136
16.69804,-59.71688,-68.40838,15.30383,15.47275,105.6446,105.9722
16.71643,-59.25829,-67.59068,15.05759,15.12294,105.9139,106.2337
16.7321,-58.76027,-66.80254,14.76697,14.75981,106.2283,106.4986
16.75052,-58.36055,-66.09497,14.51359,14.52705,106.5001,106.74
16.76707,-58.36055,-66.09497,14.51359,14.52705,106.5001,106.74
16.77941,-57.5503,-65.32755,13.93157,14.25836,107.1195,106.9309
16.79748,-57.29134,-64.61774,13.72151,14.03379,107.3423,107.1431
16.81533,-56.93793,-63.9441,13.4106,13.76909,107.672,107.4155
16.83313,-56.61836,-63.30242,13.09979,13.47259,108.0022,107.7258
16.84867,-56.32927,-62.68758,12.78721,13.14506,108.3354,108.0434
16.86738,-56.32927,-62.68758,12.78721,13.14506,108.3354,108.0434
16.87948,-55.85555,-62.08761,12.18044,12.72902,108.9873,108.513
16.89902,-55.71418,-61.52283,11.96508,12.34663,109.2208,108.8838
16.91838,-55.51455,-60.97731,11.6171,11.95919,109.601,109.2475
16.93221,-55.35155,-60.46232,11.27258,11.59634,109.9812,109.612
16.94813,-55.35155,-60.46232,11.27258,11.59634,109.9812,109.612
16.96531,-55.16848,-59.97692,10.74509,11.17498,110.5721,110.0823
16.98419,-55.09998,-59.52871,10.44261,10.78422,110.916,110.4988
16.99861,-55.05604,-59.11755,10.11225,10.42127,111.2964,110.8955
17.01466,-55.04462,-58.73872,9.862021,10.10188,111.5879,111.2372
17.03347,-55.05443,-58.54658,9.585624,10.00989,111.9135,111.9258
17.04905,-55.09615,-58.43122,9.264893,9.877395,112.2962,112.5377
17.06878,-55.15538,-58.3238,9.002313,9.59915,112.6134,112.9812
17.08406,-55.15538,-58.3238,9.002313,9.59915,112.6134,112.9812
17.09631,-55.37017,-58.28531,8.422962,9.395236,113.3262,113.1965
17.11544,-55.47208,-58.03011,8.223958,8.959372,113.5751,113.2927
17.13143,-55.65887,-57.80463,7.917446,8.583556,113.9625,113.5195
17.14781,-55.65887,-57.80463,7.917446,8.583556,113.9625,113.5195
17.1648,-56.05217,-57.63381,7.410441,8.176091,114.6134,113.9585
17.18179,-56.29759,-57.50422,7.150238,7.790441,114.9518,114.3881
17.20053,-56.56955,-57.41277,6.894441,7.420106,115.287,114.7968
17.21669,-56.90087,-57.36037,6.616862,7.051277,115.6529,115.2045
17.23232,-57.21256,-57.34208,6.381623,6.703796,115.9644,115.584
17.24829,-57.21256,-57.34208,6.381623,6.703796,115.9644,115.584
17.26519,-57.89225,-57.38633,5.931726,6.319799,116.5613,116.0653
17.28181,-58.29359,-57.46622,5.696466,5.982734,116.8727,116.4772
17.29861,-58.71424,-57.57745,5.468311,5.692507,117.1733,116.8326
17.31639,-59.1652,-57.71953,5.24088,5.43725,117.4706,117.1567
17.33187,-59.6706,-57.89436,5.003366,5.19806,117.7774,117.4702
17.34997,-60.13408,-58.09602,4.798953,4.977086,118.0376,117.7583
17.36497,-60.13408,-58.09602,4.798953,4.977086,118.0376,117.7583
17.38157,-61.19785,-58.3711,4.368097,4.677577,118.5703,118.1564
17.4006,-61.76794,-58.67647,4.154688,4.404806,118.8241,118.4952
17.41496,-62.45171,-59.01571,3.911438,4.140121,119.1035,118.8033
17.43258,-62.98818,-59.37432,3.728771,3.91058,119.3054,119.0606
17.45175,-63.67025,-59.76119,3.50528,3.693895,119.5422,119.3043
17.46293,-63.67025,-59.76119,3.50528,3.693895,119.5422,119.3043
17.48244,-64.90543,-60.22009,3.1207,3.413267,119.9203,119.6067
17.49975,-65.73815,-60.71648,2.873065,3.131182,120.1421,119.8775
17.51352,-66.50175,-61.23859,2.652504,2.874595,120.3244,120.1059
17.53317,-67.12501,-61.77147,2.476333,2.653999,120.4592,120.2879
17.54825,-67.12501,-61.77147,2.476333,2.653999,120.4592,120.2879
17.56518,-68.75646,-62.39484,2.028191,2.354969,120.7571,120.5115
17.5813,-69.58098,-63.04421,1.80735,2.06635,120.8796,120.6975
17.60024,-70.38211,-63.70884,1.595594,1.80211,120.9818,120.8485
17.61521,-71.34334,-64.39328,1.344591,1.619128,121.0834,120.9434
17.63182,-72.11631,-65.08561,1.144753,1.427971,121.1491,121.0182
17.65052,-72.987,-65.79276,0.9214813,1.225899,121.2067,121.0802
17.66507,-72.987,-65.79276,0.9214813,1.225899,121.2067,121.0802
17.68157,-74.76644,-66.58589,0.4702517,0.935766,121.272,121.1301
17.7003,-75.66466,-67.39374,0.2447462,0.6525745,121.2791,121.1588
17.7151,-76.69521,-68.22247,-0.01221921,0.3774452,121.2663,121.17
17.73313,-77.51541,-69.05447,-0.2153969,0.1247562,121.2403,121.1689
17.74819,-77.51541,-69.05447,-0.2153969,0.1247562,121.2403,121.1689
17.765,-79.36589,-69.97,-0.6690717,-0.2038655,121.1306,121.1138
17.78155,-80.31104,-70.90034,-0.8979308,-0.5188318,121.0472,121.0517
17.79984,-81.24319,-71.83326,-1.121442,-0.8023378,120.9468,120.9764
17.81545,-82.27383,-72.77773,-1.365642,-1.073845,120.8145,120.8803
17.83378,-83.15274,-73.72149,-1.571128,-1.326143,120.6838,120.7732
17.84805,-83.15274,-73.72149,-1.571128,-1.326143,120.6838,120.7732
17.86476,-84.97836,-74.73762,-1.988172,-1.638659,120.3586,120.5612
17.88308,-85.90732,-75.75374,-2.194369,-1.923132,120.1645,120.3518
17.89655,-86.91824,-76.77145,-2.413297,-2.175709,119.9306,120.1335
17.91499,-87.65585,-77.76943,-2.568991,-2.387101,119.7446,119.934
17.93167,-88.65574,-78.76782,-2.773876,-2.587937,119.4712,119.7027
17.95032,-89.54964,-79.75866,-2.950355,-2.777043,119.2053,119.4532
17.96487,-89.54964,-79.75866,-2.950355,-2.777043,119.2053,119.4532
17.98427,-91.2939,-80.80581,-3.273478,-3.004614,118.6255,119.0402
17.99809,-92.28979,-81.85013,-3.443385,-3.208836,118.2562,118.6316
18.01454,-92.98724,-82.86664,-3.555141,-3.36937,117.9801,118.286
18.03156,-93.80391,-83.86491,-3.67762,-3.504519,117.6378,117.9475
18.04666,-93.80391,-83.86491,-3.67762,-3.504519,117.6378,117.9475
18.06405,-95.35334,-84.90331,-3.881986,-3.655694,116.9285,117.4344
18.08324,-96.1663,-85.92665,-3.972534,-3.790218,116.523,116.96
18.09665,-97.0405,-86.93685,-4.055343,-3.902423,116.0595,116.4939
18.11564,-97.63673,-87.91414,-4.102321,-3.987199,115.7262,116.0925
18.12904,-98.45987,-88.87666,-4.153233,-4.054865,115.2418,115.6586
18.14871,-99.02583,-89.80685,-4.178027,-4.107095,114.8916,115.263
18.16459,-99.02583,-89.80685,-4.178027,-4.107095,114.8916,115.263
18.18173,-100.4642,-90.77198,-4.198538,-4.140386,113.9334,114.6073
18.19904,-101.1247,-91.71559,-4.184816,-4.156251,113.4578,114.0177
18.21498,-101.7694,-92.63441,-4.155371,-4.149356,112.9699,113.4813
18.23355,-102.3425,-93.52441,-4.114513,-4.125013,112.5151,112.988
18.24825,-102.3425,-93.52441,-4.114513,-4.125013,112.5151,112.988
18.26468,-103.4763,-94.42929,-3.987137,-4.057134,111.5509,112.2788
18.28205,-104.0046,-95.30575,-3.903597,-3.978321,111.0692,111.6612
18.30001,-104.5402,-96.15324,-3.800741,-3.88503,110.5573,111.0989
18.31492,-105.069,-96.97299,-3.679054,-3.776672,110.0264,110.5549
18.33344,-105.4886,-97.75864,-3.566424,-3.663282,109.585,110.0597
18.34832,-105.4886,-97.75864,-3.566424,-3.663282,109.585,110.0597
18.36528,-106.3647,-98.54626,-3.277313,-3.482691,108.5985,109.3397
18.38147,-106.776,-99.30606,-3.111646,-3.303924,108.1001,108.7076
18.39967,-107.1472,-100.0296,-2.942241,-3.110589,107.6273,108.1535
18.41506,-107.5398,-100.7222,-2.739005,-2.988689,107.1,107.6177
18.43326,-107.8513,-101.3786,-2.557062,-2.817334,106.6585,107.124
18.4488,-108.1956,-102.0105,-2.33043,-2.628616,106.1426,106.6264
18.46724,-108.1956,-102.0105,-2.33043,-2.628616,106.1426,106.6264
18.47937,-108.7686,-102.6253,-1.875693,-2.352155,105.2,105.9234
18.49789,-108.9511,-103.2008,-1.704023,-2.077021,104.8711,105.3818
18.51506,-109.2075,-103.7506,-1.432984,-1.821863,104.3777,104.8761
18.53325,-109.4213,-104.2682,-1.172392,-1.536227,103.9301,104.3985
18.54849,-109.4213,-104.2682,-1.172392,-1.536227,103.9301,104.3985
18.56484,-109.7714,-104.7689,-0.6415973,-1.183631,103.0892,103.7563
18.58181,-109.9109,-105.2386,-0.3715008,-0.8416205,102.6938,103.2157
18.60019,-110.0337,-105.6782,-0.08435967,-0.4902761,102.2951,102.7473
18.61514,-110.1414,-106.088,0.2339784,-0.1508278,101.8772,102.3105
18.63193,-110.2097,-106.467,0.4980847,0.1591481,101.5486,101.9279
18.65028,-110.2658,-106.8158,0.7999688,0.4567237,101.1918,101.5583
18.66536,-110.2658,-106.8158,0.7999688,0.4567237,101.1918,101.5583
18.68195,-110.3125,-107.1386,1.416448,0.8938092,100.5217,101.0487
18.69871,-110.3035,-107.4299,1.729257,1.298049,100.2096,100.6248
18.7146,-110.2728,-107.5322,2.049467,0.9393777,99.90859,100.7015
18.73355,-110.2236,-107.4608,2.35663,0.3946755,99.63655,101.2862
18.74759,-110.2236,-107.4608,2.35663,0.3946755,99.63655,101.2862
18.765,-110.0589,-107.5557,3.004402,0.3018896,99.11388,101.6317
18.78212,-109.9379,-107.6229,3.351301,0.6913438,98.86105,101.5765
18.79858,-109.796,-107.6971,3.69532,1.324741,98.62811,101.1858
18.81678,-109.6381,-107.7506,4.028623,2.068659,98.41875,100.7519
18.83157,-109.4387,-107.7882,4.399899,2.86753,98.20378,100.3982
18.84955,-109.2577,-107.8891,4.703374,3.657565,98.0419,100.0271
18.86484,-109.2577,-107.8891,4.703374,3.657565,98.0419,100.0271
18.88133,-108.7879,-107.9938,5.391338,4.397729,97.71903,99.48847
18.89797,-108.5228,-108.0703,5.734654,5.103609,97.57986,98.9672
18.91483,-108.2338,-108.1159,6.08216,5.723813,97.45325,98.50342
18.93295,-107.9184,-108.1036,6.435627,6.125362,97.33868,97.94186
18.94848,-107.9184,-108.1036,6.435627,6.125362,97.33868,97.94186
18.96489,-107.2222,-108.0763,7.143394,6.573225,97.15046,97.52131
18.9813,-106.8502,-108.0301,7.48934,6.986737,97.07755,97.23401
18.99972,-106.4568,-107.6967,7.835648,7.516058,97.01658,98.72758
19.01532,-105.9897,-107.5497,8.224545,7.918973,96.96188,97.89082
19.03321,-105.5733,-107.4232,8.553685,8.265156,96.92659,97.5533
19.04893,-105.0722,-107.2786,8.930647,8.560727,96.89811,97.38001
19.06705,-105.0722,-107.2786,8.930647,8.560727,96.89811,97.38001
19.08182,-104.0551,-107.0767,9.641522,8.891045,96.87751,97.15808
19.09809,-103.583,-106.8544,9.950456,9.252667,96.88144,96.97538
19.11646,-103.0434,-106.5984,10.28934,9.606023,96.89436,96.78087
19.13182,-102.4094,-106.3012,10.67003,9.939584,96.9193,96.60448
19.15036,-101.8595,-105.9715,10.98638,10.24983,96.94817,96.4758
19.16525,-101.8595,-105.9715,10.98638,10.24983,96.94817,96.4758
19.18187,-100.6008,-105.5702,11.66737,10.58021,97.03463,96.32426
19.19837,-99.94378,-105.1433,12.00148,10.93799,97.08888,96.25456
19.21463,-99.272,-104.6907,12.32942,11.28024,97.14962,96.18903
19.23023,-98.59034,-104.2137,12.64902,11.58331,97.21588,96.17423
19.24573,-98.59034,-104.2137,12.64902,11.58331,97.21588,96.17423
19.26545,-97.23547,-103.6811,13.24793,12.23885,97.35902,95.81313
19.28426,-96.34269,-103.0617,13.61819,12.50217,97.46013,96.02778
19.29862,-95.46724,-102.0713,13.96376,13.44825,97.56359,101.194
19.31456,-94.78452,-101.4808,14.22184,14.40571,97.64685,100.2638
19.33143,-94.01159,-100.8014,14.50243,14.7445,97.74353,100.2388
19.34839,-94.01159,-100.8014,14.50243,14.7445,97.74353,100.2388
19.36413,-92.32392,-100.0192,15.07436,15.0528,97.96239,100.2861
19.38146,-91.51783,-99.23446,15.32866,15.37323,98.07028,100.2498
19.39958,-90.61669,-98.42294,15.59905,15.75282,98.19323,100.2285
19.41502,-89.6602,-97.58405,15.87037,16.13047,98.32633,100.1823
19.434,-88.83464,-96.73499,16.09183,16.4684,98.44331,100.1622
19.44825,-88.83464,-96.73499,16.09183,16.4684,98.44331,100.1622
19.46517,-87.02833,-95.88284,16.53614,16.80736,98.70599,100.1162
19.4826,-86.09606,-94.99928,16.74416,17.11469,98.84531,100.1143
19.49853,-85.12804,-94.08468,16.94495,17.39509,98.99278,100.1475
19.51458,-84.23849,-93.15437,17.11585,17.62929,99.13097,100.213
19.53175,-83.33831,-92.21758,17.27551,17.81981,99.27355,100.3129
19.55112,-82.37192,-91.27879,17.432,17.97194,99.42992,100.4374
19.56532,-82.37192,-91.27879,17.432,17.97194,99.42992,100.4374
19.58145,-80.48086,-90.34204,17.69309,18.11733,99.74677,100.5353
19.59967,-79.57322,-89.39114,17.79687,18.23369,99.90451,100.6823
19.61532,-78.55122,-88.41546,17.89667,18.32764,100.087,100.8536
19.63325,-77.6778,-87.42976,17.96737,18.3949,100.2474,101.0454
19.64844,-77.6778,-87.42976,17.96737,18.3949,100.2474,101.0454
19.66483,-75.84658,-86.37785,18.07062,18.44963,100.5986,101.2527
19.68169,-74.95264,-85.33247,18.09814,18.47446,100.7783,101.4759
19.70004,-74.04236,-84.291,18.11011,18.49506,100.9674,101.7224
19.71548,-73.06492,-83.27565,18.10431,18.5061,101.1781,101.9456
19.73377,-72.25372,-82.24867,18.08427,18.51388,101.3595,102.2075
19.74811,-72.25372,-82.24867,18.08427,18.51388,101.3595,102.2075
19.76474,-70.57957,-81.16465,17.99688,18.50019,101.755,102.4871
19.78172,-69.74914,-80.08973,17.92917,18.45238,101.9631,102.7744
19.79836,-68.91866,-79.02993,17.84426,18.40369,102.1802,103.0859
19.81249,-68.12292,-77.98393,17.74591,18.34125,102.3975,103.4023
19.83166,-67.46196,-76.96227,17.65089,18.26588,102.5855,103.7223
19.84845,-67.46196,-76.96227,17.65089,18.26588,102.5855,103.7223
19.86529,-65.84447,-75.97698,17.36319,18.18024,103.0788,104.0113
19.88477,-65.12064,-74.97614,17.20681,18.06471,103.317,104.3301
19.89876,-64.31111,-73.961,17.00957,17.90594,103.5986,104.6723
19.91505,-63.74907,-72.95469,16.85768,17.71107,103.8044,105.0229
19.9337,-63.1146,-71.96529,16.67029,17.49676,104.0484,105.3855
19.94862,-62.41603,-70.99372,16.44277,17.26291,104.3329,105.7461
19.96592,-62.41603,-70.99372,16.44277,17.26291,104.3329,105.7461
19.98184,-61.28014,-70.02036,16.01927,17.01068,104.8378,106.1276
20.00009,-60.75281,-69.09956,15.79699,16.6404,105.0934,106.5357
20.0148,-60.17632,-68.27908,15.53255,16.45293,105.3913,106.8842
20.03144,-59.73355,-67.60799,15.31244,16.51489,105.6351,107.1257
20.05014,-59.25645,-67.01196,15.05656,16.61215,105.9151,107.3144
20.06524,-59.25645,-67.01196,15.05656,16.61215,105.9151,107.3144
20.08131,-58.36517,-66.282,14.51662,15.94638,106.4968,106.9834
20.09854,-57.97855,-65.56454,14.25188,15.18711,106.7792,106.8914
20.11549,-57.59064,-64.86514,13.9631,14.53056,107.086,106.987
20.13189,-57.23576,-64.19725,13.67458,14.06321,107.3921,107.1921
20.15047,-56.91776,-63.53901,13.39188,13.67687,107.6919,107.4426
20.16495,-56.91776,-63.53901,13.39188,13.67687,107.6919,107.4426
20.18146,-56.35261,-62.88628,12.81379,13.23557,108.307,107.8697
20.19966,-56.1085,-62.2652,12.52224,12.85314,108.6191,108.2418
20.21494,-55.86846,-61.67848,12.1991,12.49907,108.9671,108.5994
20.23319,-55.69078,-61.12906,11.9273,12.18079,109.2619,108.9274
20.24859,-55.50675,-60.61355,11.60214,11.87111,109.6174,109.2673
20.26608,-55.50675,-60.61355,11.60214,11.87111,109.6174,109.2673
20.2814,-55.25294,-60.12347,11.01743,11.45527,110.2657,109.7565
20.30028,-55.16878,-59.66377,10.74622,11.08148,110.5708,110.1585
20.31466,-55.09485,-59.40483,10.41377,10.99223,110.9491,110.9122
20.33159,-55.0606,-59.23328,10.1623,10.98805,111.2385,111.5994
20.34908,-55.04467,-59.07824,9.8681,10.90915,111.5808,112.2058
20.3654,-55.04467,-59.07824,9.8681,10.90915,111.5808,112.2058
20.38175,-55.0919,-58.64431,9.288736,9.979725,112.2675,112.2718
20.39805,-55.15253,-58.38112,9.012926,9.559885,112.6005,112.6532
20.41318,-55.23753,-58.17737,8.741092,9.282078,112.9326,112.978
20.43215,-55.33836,-57.97645,8.491783,9.0928,113.2406,113.037
20.44824,-55.33836,-57.97645,8.491783,9.0928,113.2406,113.037
20.46498,-55.65324,-57.74709,7.925868,8.621496,113.9518,113.224
20.48189,-55.84364,-57.56636,7.661744,8.256109,114.2893,113.6506
20.49977,-56.06244,-57.42499,7.398864,7.934202,114.6284,114.0789
20.51506,-56.32264,-57.3243,7.12539,7.615984,114.9843,114.4965
20.53321,-56.56858,-57.25319,6.895308,7.280252,115.2858,114.8805
20.54816,-56.56858,-57.25319,6.895308,7.280252,115.2858,114.8805
20.5644,-57.17542,-57.23965,6.408535,6.873819,115.9287,115.3866
20.58144,-57.51029,-57.25357,6.175311,6.49786,116.2381,115.8191
20.6001,-57.8881,-57.30817,5.93426,6.190475,116.5579,116.1936
20.61495,-58.33252,-57.39806,5.674617,5.905638,116.9016,116.5511
20.63185,-58.7093,-57.51501,5.4709,5.658469,117.1699,116.8661
20.6504,-59.16254,-57.6623,5.242177,5.428043,117.4689,117.1706
20.66544,-59.16254,-57.6623,5.242177,5.428043,117.4689,117.1706
20.68155,-60.14135,-57.88088,4.795838,5.117238,118.0416,117.5976
20.69845,-60.64734,-58.1299,4.58512,4.829478,118.305,117.9584
20.71684,-61.20287,-58.40715,4.366171,4.572635,118.5726,118.2714
20.73163,-61.83631,-58.71568,4.129785,4.338368,118.8532,118.565
20.75067,-62.36718,-59.04501,3.940842,4.119933,119.0703,118.8226
20.76495,-62.36718,-59.04501,3.940842,4.119933,119.0703,118.8226
20.78152,-63.63232,-59.45249,3.517472,3.823619,119.5296,119.1669
20.80011,-64.29596,-59.88815,3.307567,3.547431,119.7414,119.4584
20.81479,-65.06727,-60.35424,3.071925,3.294667,119.9654,119.7155
20.83306,-65.69579,-60.83493,2.885475,3.095749,120.1314,119.9207
20.8484,-65.69579,-60.83493,2.885475,3.095749,120.1314,119.9207
20.86584,-67.19601,-61.40452,2.456457,2.810521,120.4738,120.1912
20.87879,-68.00695,-62.00191,2.232003,2.516568,120.6298,120.4158
20.89865,-68.62239,-62.60369,2.064425,2.26977,120.7355,120.5839
20.91488,-69.58769,-63.23597,1.805574,2.029946,120.8806,120.7365
20.93406,-70.39469,-63.87808,1.592301,1.830151,120.9833,120.8469
20.94834,-70.39469,-63.87808,1.592301,1.830151,120.9833,120.8469
20.96511,-72.10543,-64.60587,1.147547,1.566179,121.1483,120.9634
20.98232,-72.98441,-65.34907,0.9221439,1.303851,121.2065,121.0481
20.99807,-73.89964,-66.10857,0.6892685,1.047995,121.2488,121.1121
21.0164,-74.74841,-66.87646,0.4748006,0.8041462,121.2717,121.1553
